,Index Name,INDEX_NAME,HistoricalDate,OPEN,HIGH,LOW,CLOSE
69,Nifty 100,NIFTY 100,2022-12-21,18621.3,18664.75,18324.4,18361.15
70,Nifty 100,NIFTY 100,2022-12-20,18532.95,18589.5,18391.2,18570.4
71,Nifty 100,NIFTY 100,2022-12-19,18466.7,18616.45,18419.45,18604.5
72,Nifty 100,NIFTY 100,2022-12-16,18512.15,18624.65,18432.0,18446.3
73,Nifty 100,NIFTY 100,2022-12-15,18795.55,18833.65,18576.0,18604.45
74,Nifty 100,NIFTY 100,2022-12-14,18842.85,18872.65,18817.35,18837.25
75,Nifty 100,NIFTY 100,2022-12-13,18724.05,18793.7,18688.95,18781.65
76,Nifty 100,NIFTY 100,2022-12-12,18605.2,18711.2,18536.45,18690.8
77,Nifty 100,NIFTY 100,2022-12-09,18859.4,18861.3,18594.7,18687.65
78,Nifty 100,NIFTY 100,2022-12-08,18770.8,18820.35,18739.0,18802.0
79,Nifty 100,NIFTY 100,2022-12-07,18826.35,18858.3,18721.85,18754.0
80,Nifty 100,NIFTY 100,2022-12-06,18777.6,18832.6,18760.2,18821.55
81,Nifty 100,NIFTY 100,2022-12-05,18898.0,18905.6,18755.5,18867.65
82,Nifty 100,NIFTY 100,2022-12-02,18925.85,18948.15,18812.6,18870.25
83,Nifty 100,NIFTY 100,2022-12-01,19034.2,19039.4,18939.6,18973.05
84,Nifty 100,NIFTY 100,2022-11-30,18771.35,18980.75,18762.6,18919.55
85,Nifty 100,NIFTY 100,2022-11-29,18691.55,18815.9,18689.6,18758.35
86,Nifty 100,NIFTY 100,2022-11-28,18582.55,18751.0,18521.6,18696.75
87,Nifty 100,NIFTY 100,2022-11-25,18673.8,18677.1,18583.85,18652.05
88,Nifty 100,NIFTY 100,2022-11-24,18492.3,18665.95,18462.95,18627.25
89,Nifty 100,NIFTY 100,2022-11-23,18487.25,18487.4,18411.1,18433.8
90,Nifty 100,NIFTY 100,2022-11-22,18353.2,18421.85,18307.85,18407.5
91,Nifty 100,NIFTY 100,2022-11-21,18426.1,18439.65,18305.75,18334.65
92,Nifty 100,NIFTY 100,2022-11-18,18575.75,18587.85,18385.45,18483.2
93,Nifty 100,NIFTY 100,2022-11-17,18569.6,18618.9,18501.15,18532.45
94,Nifty 100,NIFTY 100,2022-11-16,18632.7,18657.5,18546.95,18615.5
95,Nifty 100,NIFTY 100,2022-11-15,18603.65,18656.55,18516.8,18635.4
96,Nifty 100,NIFTY 100,2022-11-14,18603.95,18626.15,18547.05,18568.4
97,Nifty 100,NIFTY 100,2022-11-11,18505.95,18586.15,18498.9,18573.35
98,Nifty 100,NIFTY 100,2022-11-10,18302.35,18356.25,18202.15,18267.1
99,Nifty 100,NIFTY 100,2022-11-09,18534.65,18538.05,18363.85,18406.25
100,Nifty 100,NIFTY 100,2022-11-07,18456.45,18496.95,18309.4,18450.15
101,Nifty 100,NIFTY 100,2022-11-04,18301.95,18377.25,18254.65,18361.45
102,Nifty 100,NIFTY 100,2022-11-03,18206.9,18344.05,18198.0,18297.4
103,Nifty 100,Nifty 100,2022-11-02,18413.0,18413.9,18287.35,18322.4
104,Nifty 100,Nifty 100,2022-11-01,18354.9,18397.55,18290.35,18383.2
105,Nifty 100,NIFTY 100,2022-10-31,18133.75,18256.65,18125.1,18243.4
106,Nifty 100,NIFTY 100,2022-10-28,18011.3,18065.05,17950.1,18017.2
107,Nifty 100,NIFTY 100,2022-10-27,18002.05,18027.95,17899.65,17989.0
108,Nifty 100,NIFTY 100,2022-10-25,18023.9,18027.3,17871.0,17887.4
109,Nifty 100,NIFTY 100,2022-10-24,17973.75,18008.5,17926.95,17951.3
110,Nifty 100,NIFTY 100,2022-10-21,17887.95,17915.25,17751.25,17808.8
111,Nifty 100,NIFTY 100,2022-10-20,17670.6,17850.8,17665.9,17829.45
112,Nifty 100,NIFTY 100,2022-10-19,17822.65,17862.05,17721.25,17756.25
113,Nifty 100,NIFTY 100,2022-10-18,17685.15,17774.0,17681.85,17741.2
114,Nifty 100,NIFTY 100,2022-10-17,17395.2,17580.25,17335.5,17560.5
115,Nifty 100,NIFTY 100,2022-10-14,17612.85,17620.85,17418.55,17432.55
116,Nifty 100,NIFTY 100,2022-10-13,17393.0,17417.15,17247.4,17302.15
117,Nifty 100,NIFTY 100,2022-10-12,17330.8,17440.45,17249.9,17423.4
118,Nifty 100,NIFTY 100,2022-10-11,17582.2,17585.75,17251.15,17285.85
119,Nifty 100,NIFTY 100,2022-10-10,17419.2,17596.15,17380.6,17553.15
120,Nifty 100,NIFTY 100,2022-10-07,17624.6,17660.15,17532.9,17641.45
121,Nifty 100,NIFTY 100,2022-10-06,17700.85,17750.6,17647.4,17662.8
122,Nifty 100,NIFTY 100,2022-10-04,17470.75,17602.05,17444.4,17589.3
123,Nifty 100,Nifty 100,2022-10-03,17448.7,17469.9,17137.3,17190.9
124,Nifty 100,Nifty 100,2022-09-30,17146.95,17518.1,17080.65,17438.6
125,Nifty 100,NIFTY 100,2022-09-29,17361.85,17403.55,17139.25,17167.75
126,Nifty 100,NIFTY 100,2022-09-28,17229.0,17401.4,17179.25,17219.55
127,Nifty 100,Nifty 100,2022-09-27,17469.9,17544.15,17290.85,17366.4
128,Nifty 100,Nifty 100,2022-09-26,17549.0,17576.4,17329.3,17374.8
129,Nifty 100,NIFTY 100,2022-09-23,18004.95,18050.1,17686.05,17718.45
130,Nifty 100,NIFTY 100,2022-09-22,17988.5,18111.45,17914.15,18030.4
131,Nifty 100,NIFTY 100,2022-09-21,18180.55,18255.45,18041.15,18091.9
132,Nifty 100,NIFTY 100,2022-09-20,18180.9,18329.0,18161.35,18222.1
133,Nifty 100,NIFTY 100,2022-09-19,17958.3,18080.65,17828.75,18025.25
134,Nifty 100,NIFTY 100,2022-09-16,18239.15,18259.1,17898.3,17938.1
135,Nifty 100,NIFTY 100,2022-09-15,18459.9,18505.2,18282.75,18316.9
136,Nifty 100,NIFTY 100,2022-09-14,18147.6,18486.95,18147.6,18405.6
137,Nifty 100,NIFTY 100,2022-09-13,18429.05,18471.05,18393.45,18453.7
138,Nifty 100,NIFTY 100,2022-09-12,18257.85,18352.8,18255.55,18319.8
139,Nifty 100,NIFTY 100,2022-09-09,18298.9,18298.9,18148.5,18198.1
140,Nifty 100,NIFTY 100,2022-09-08,18135.85,18178.2,18067.85,18168.85
141,Nifty 100,NIFTY 100,2022-09-07,17906.65,18036.75,17874.65,18008.1
142,Nifty 100,NIFTY 100,2022-09-06,18061.9,18125.05,17955.25,18031.3
143,Nifty 100,NIFTY 100,2022-09-05,17928.8,18041.65,17922.95,18021.65
144,Nifty 100,NIFTY 100,2022-09-02,17989.5,18029.4,17871.2,17916.0
145,Nifty 100,NIFTY 100,2022-09-01,17858.45,18063.9,17850.15,17924.3
146,Nifty 100,NIFTY 100,2022-08-30,17776.75,18131.3,17766.85,18112.4
147,Nifty 100,NIFTY 100,2022-08-29,17499.75,17730.1,17486.85,17666.45
148,Nifty 100,NIFTY 100,2022-08-26,17949.1,18017.45,17855.95,17893.8
149,Nifty 100,NIFTY 100,2022-08-25,17992.8,18044.85,17813.8,17847.65
150,Nifty 100,NIFTY 100,2022-08-24,17832.85,17933.1,17790.9,17917.3
151,Nifty 100,NIFTY 100,2022-08-23,17654.5,17926.95,17644.6,17878.4
152,Nifty 100,NIFTY 100,2022-08-22,18001.3,18007.1,17767.25,17792.45
153,Nifty 100,NIFTY 100,2022-08-19,18281.6,18304.7,18026.6,18071.1
154,Nifty 100,NIFTY 100,2022-08-18,18195.65,18277.1,18156.3,18264.4
155,Nifty 100,NIFTY 100,2022-08-17,18154.2,18258.15,18125.85,18235.55
156,Nifty 100,NIFTY 100,2022-08-16,18056.25,18118.45,18028.1,18107.25
157,Nifty 100,NIFTY 100,2022-08-12,17916.65,17982.9,17857.75,17956.8
158,Nifty 100,NIFTY 100,2022-08-11,17955.9,17962.35,17883.1,17913.95
159,Nifty 100,NIFTY 100,2022-08-10,17829.45,17829.45,17695.8,17784.9
160,Nifty 100,NIFTY 100,2022-08-08,17664.2,17799.9,17621.15,17784.8
161,Nifty 100,NIFTY 100,2022-08-05,17699.35,17747.4,17625.35,17655.5
162,Nifty 100,NIFTY 100,2022-08-04,17723.5,17753.85,17420.4,17652.95
163,Nifty 100,NIFTY 100,2022-08-03,17621.25,17665.35,17487.7,17646.0
164,Nifty 100,NIFTY 100,2022-08-02,17576.05,17656.9,17489.8,17618.25
165,Nifty 100,NIFTY 100,2022-08-01,17487.65,17614.2,17396.0,17598.8
166,Nifty 100,NIFTY 100,2022-07-29,17317.35,17413.85,17266.0,17400.75
167,Nifty 100,NIFTY 100,2022-07-28,17016.1,17186.4,16985.15,17169.7
168,Nifty 100,NIFTY 100,2022-07-27,16724.0,16900.95,16687.25,16889.55
169,Nifty 100,NIFTY 100,2022-07-26,16896.4,16899.0,16710.0,16733.3
170,Nifty 100,NIFTY 100,2022-07-25,16924.3,16960.3,16825.45,16892.1
171,Nifty 100,NIFTY 100,2022-07-22,16940.2,17002.9,16872.4,16970.7
172,Nifty 100,NIFTY 100,2022-07-21,16777.25,16904.4,16737.8,16881.7
173,Nifty 100,NIFTY 100,2022-07-20,16829.05,16846.95,16744.3,16773.7
174,Nifty 100,NIFTY 100,2022-07-19,16460.95,16634.35,16460.95,16614.05
175,Nifty 100,NIFTY 100,2022-07-18,16423.85,16559.2,16415.15,16548.15
176,Nifty 100,NIFTY 100,2022-07-15,16287.85,16334.65,16204.05,16317.2
177,Nifty 100,NIFTY 100,2022-07-14,16294.75,16329.55,16115.65,16213.05
178,Nifty 100,NIFTY 100,2022-07-13,16396.95,16411.55,16220.15,16237.25
179,Nifty 100,NIFTY 100,2022-07-12,16380.15,16421.95,16293.8,16323.5
180,Nifty 100,NIFTY 100,2022-07-11,16346.75,16491.1,16331.2,16465.1
181,Nifty 100,NIFTY 100,2022-07-08,16475.85,16477.35,16353.1,16424.0
182,Nifty 100,NIFTY 100,2022-07-07,16322.15,16355.75,16251.65,16339.1
183,Nifty 100,NIFTY 100,2022-07-06,16009.3,16217.2,15990.15,16196.25
184,Nifty 100,NIFTY 100,2022-07-05,16093.55,16209.3,15973.35,16001.6
185,Nifty 100,NIFTY 100,2022-07-04,15894.7,16033.9,15844.65,16018.15
186,Nifty 100,NIFTY 100,2022-07-01,15861.6,15966.05,15679.3,15925.95
187,Nifty 100,NIFTY 100,2022-06-30,15933.95,16047.75,15881.0,15929.4
188,Nifty 100,NIFTY 100,2022-06-29,15857.1,16013.8,15845.45,15952.75
189,Nifty 100,NIFTY 100,2022-06-28,15919.3,16045.05,15857.0,16008.85
190,Nifty 100,NIFTY 100,2022-06-27,16082.45,16086.95,15974.4,15990.3
191,Nifty 100,NIFTY 100,2022-06-24,15809.6,15895.3,15773.65,15858.3
192,Nifty 100,NIFTY 100,2022-06-23,15594.8,15775.8,15515.8,15704.8
193,Nifty 100,NIFTY 100,2022-06-22,15702.45,15718.35,15528.55,15555.3
194,Nifty 100,NIFTY 100,2022-06-21,15593.4,15845.45,15558.7,15793.15
195,Nifty 100,NIFTY 100,2022-06-20,15489.5,15517.8,15336.05,15481.95
196,Nifty 100,NIFTY 100,2022-06-17,15452.8,15575.95,15344.55,15445.8
197,Nifty 100,NIFTY 100,2022-06-16,16021.85,16046.05,15518.0,15543.35
198,Nifty 100,NIFTY 100,2022-06-15,15918.1,15966.0,15858.35,15874.9
199,Nifty 100,NIFTY 100,2022-06-14,15848.95,16034.55,15822.6,15905.6
200,Nifty 100,NIFTY 100,2022-06-13,16033.65,16044.5,15850.85,15936.05
201,Nifty 100,NIFTY 100,2022-06-10,16426.3,16465.3,16322.55,16353.5
202,Nifty 100,NIFTY 100,2022-06-09,16402.5,16631.15,16374.45,16616.4
203,Nifty 100,NIFTY 100,2022-06-08,16610.75,16649.75,16425.8,16492.2
204,Nifty 100,NIFTY 100,2022-06-07,16602.1,16619.05,16489.15,16550.7
205,Nifty 100,NIFTY 100,2022-06-06,16671.3,16741.2,16565.5,16701.2
206,Nifty 100,NIFTY 100,2022-06-03,16928.45,16953.65,16705.75,16721.5
207,Nifty 100,NIFTY 100,2022-06-02,16650.25,16810.55,16613.65,16794.75
208,Nifty 100,NIFTY 100,2022-06-01,16772.05,16831.2,16601.85,16688.95
209,Nifty 100,NIFTY 100,2022-05-31,16761.55,16883.6,16702.45,16767.5
210,Nifty 100,NIFTY 100,2022-05-30,16692.2,16860.4,16672.6,16838.15
211,Nifty 100,NIFTY 100,2022-05-27,16473.3,16534.55,16388.7,16516.8
212,Nifty 100,NIFTY 100,2022-05-26,16267.6,16382.85,16046.55,16341.9
213,Nifty 100,NIFTY 100,2022-05-25,16384.3,16409.3,16167.5,16187.15
214,Nifty 100,NIFTY 100,2022-05-24,16428.6,16460.0,16262.35,16312.3
215,Nifty 100,NIFTY 100,2022-05-23,16504.6,16612.15,16382.1,16409.75
216,Nifty 100,NIFTY 100,2022-05-20,16290.2,16491.1,16253.55,16476.7
217,Nifty 100,NIFTY 100,2022-05-19,16146.7,16213.1,16015.3,16047.35
218,Nifty 100,NIFTY 100,2022-05-18,16566.7,16655.45,16461.6,16485.8
219,Nifty 100,NIFTY 100,2022-05-17,16166.0,16522.65,16152.5,16498.5
220,Nifty 100,NIFTY 100,2022-05-16,16062.65,16199.25,15946.8,16079.0
221,Nifty 100,NIFTY 100,2022-05-13,16200.6,16315.0,15941.1,15986.5
222,Nifty 100,NIFTY 100,2022-05-12,16263.2,16281.05,15946.15,16023.9
223,Nifty 100,NIFTY 100,2022-05-11,16502.45,16576.4,16204.25,16399.7
224,Nifty 100,NIFTY 100,2022-05-10,16533.4,16653.85,16426.9,16466.25
225,Nifty 100,NIFTY 100,2022-05-09,16549.25,16694.6,16441.4,16581.8
226,Nifty 100,NIFTY 100,2022-05-06,16740.1,16807.1,16654.25,16729.55
227,Nifty 100,NIFTY 100,2022-05-05,17186.35,17270.6,16978.65,17016.6
228,Nifty 100,NIFTY 100,2022-05-04,17451.15,17483.8,16944.55,17004.05
229,Nifty 100,NIFTY 100,2022-05-02,17286.65,17439.9,17269.85,17419.45
230,Nifty 100,NIFTY 100,2022-04-29,17703.1,17741.4,17404.9,17457.2
231,Nifty 100,NIFTY 100,2022-04-28,17557.6,17687.5,17429.2,17615.4
232,Nifty 100,NIFTY 100,2022-04-27,17453.55,17484.15,17321.1,17398.55
233,Nifty 100,NIFTY 100,2022-04-26,17472.1,17600.45,17429.85,17577.8
234,Nifty 100,NIFTY 100,2022-04-25,17373.15,17403.9,17236.45,17300.35
235,Nifty 100,NIFTY 100,2022-04-22,17610.3,17678.25,17518.85,17541.1
236,Nifty 100,NIFTY 100,2022-04-21,17602.6,17766.9,17578.0,17750.2
237,Nifty 100,NIFTY 100,2022-04-20,17425.2,17553.95,17353.9,17496.65
238,Nifty 100,NIFTY 100,2022-04-19,17662.55,17687.45,17199.5,17330.4
239,Nifty 100,NIFTY 100,2022-04-18,17566.0,17615.05,17440.6,17565.95
240,Nifty 100,NIFTY 100,2022-04-13,17956.2,18017.3,17816.2,17835.2
241,Nifty 100,NIFTY 100,2022-04-12,17965.3,17970.95,17786.95,17877.55
242,Nifty 100,NIFTY 100,2022-04-11,18062.45,18114.55,17992.95,18032.4
243,Nifty 100,NIFTY 100,2022-04-08,17993.65,18144.35,17906.55,18089.3
244,Nifty 100,NIFTY 100,2022-04-07,18006.65,18092.3,17906.1,17920.8
245,Nifty 100,NIFTY 100,2022-04-06,18089.3,18154.05,18042.85,18075.1
246,Nifty 100,NIFTY 100,2022-04-05,18294.25,18327.75,18159.85,18195.1
247,Nifty 100,NIFTY 100,2022-04-04,18010.3,18281.95,17994.9,18256.1
248,Nifty 100,NIFTY 100,2022-04-01,17643.9,17912.7,17631.1,17879.5
249,Nifty 100,NIFTY 100,2022-03-31,17710.75,17752.55,17627.35,17660.35
250,Nifty 100,NIFTY 100,2022-03-30,17665.6,17718.05,17589.15,17684.3
251,Nifty 100,NIFTY 100,2022-03-29,17500.45,17541.25,17438.4,17523.6
252,Nifty 100,NIFTY 100,2022-03-28,17404.8,17434.8,17213.8,17422.15
253,Nifty 100,NIFTY 100,2022-03-25,17500.85,17506.95,17287.85,17370.5
254,Nifty 100,NIFTY 100,2022-03-24,17305.85,17494.15,17301.8,17429.95
255,Nifty 100,NIFTY 100,2022-03-23,17593.4,17625.9,17399.8,17446.05
256,Nifty 100,NIFTY 100,2022-03-22,17329.55,17518.25,17195.6,17499.2
257,Nifty 100,NIFTY 100,2022-03-21,17550.5,17576.5,17306.6,17323.65
258,Nifty 100,NIFTY 100,2022-03-17,17422.35,17553.7,17394.25,17505.4
259,Nifty 100,NIFTY 100,2022-03-16,17086.0,17209.5,17052.6,17198.0
260,Nifty 100,NIFTY 100,2022-03-15,17107.75,17136.9,16764.25,16873.45
261,Nifty 100,NIFTY 100,2022-03-14,16882.5,17092.15,16833.1,17076.6
262,Nifty 100,NIFTY 100,2022-03-11,16773.6,16928.25,16717.0,16877.7
263,Nifty 100,NIFTY 100,2022-03-10,16979.85,16979.85,16689.8,16835.5
264,Nifty 100,NIFTY 100,2022-03-09,16328.4,16648.1,16245.75,16571.55
265,Nifty 100,NIFTY 100,2022-03-08,15991.45,16267.05,15901.1,16251.65
266,Nifty 100,NIFTY 100,2022-03-07,16116.1,16180.6,15938.75,16086.95
267,Nifty 100,NIFTY 100,2022-03-04,16610.75,16700.55,16384.25,16482.85
268,Nifty 100,Nifty 100,2022-03-03,16991.0,17032.95,16708.1,16761.6
269,Nifty 100,Nifty 100,2022-03-02,16826.25,16930.2,16732.05,16855.7
270,Nifty 100,Nifty 100,2022-02-28,16701.7,17035.15,16568.45,17016.55
271,Nifty 100,Nifty 100,2022-02-25,16703.0,16955.5,16676.6,16872.35
272,Nifty 100,Nifty 100,2022-02-24,16742.8,16897.85,16384.45,16428.05
273,Nifty 100,NIFTY 100,2022-02-23,17378.95,17413.3,17240.0,17273.45
274,Nifty 100,NIFTY 100,2022-02-22,17012.75,17321.15,17009.3,17276.5
275,Nifty 100,NIFTY 100,2022-02-21,17389.55,17532.4,17251.85,17379.1
276,Nifty 100,NIFTY 100,2022-02-18,17456.7,17586.35,17439.05,17472.9
277,Nifty 100,NIFTY 100,2022-02-17,17608.45,17657.1,17457.2,17524.45
278,Nifty 100,NIFTY 100,2022-02-16,17626.25,17706.1,17481.65,17530.65
279,Nifty 100,NIFTY 100,2022-02-15,17147.9,17582.9,17037.6,17560.55
280,Nifty 100,NIFTY 100,2022-02-14,17293.1,17318.45,17026.4,17060.7
281,Nifty 100,NIFTY 100,2022-02-11,17694.4,17696.95,17541.65,17606.6
282,Nifty 100,NIFTY 100,2022-02-10,17794.0,17869.1,17665.7,17842.9
283,Nifty 100,NIFTY 100,2022-02-09,17612.55,17720.9,17583.0,17707.85
284,Nifty 100,NIFTY 100,2022-02-08,17543.2,17572.7,17298.35,17509.8
285,Nifty 100,NIFTY 100,2022-02-07,17710.05,17791.7,17382.8,17477.65
286,Nifty 100,NIFTY 100,2022-02-04,17826.25,17858.2,17701.2,17755.3
287,Nifty 100,NIFTY 100,2022-02-03,17985.1,17996.3,17749.4,17794.7
288,Nifty 100,NIFTY 100,2022-02-02,17920.05,18012.25,17889.15,17998.75
289,Nifty 100,NIFTY 100,2022-02-01,17731.55,17826.15,17464.25,17796.25
290,Nifty 100,NIFTY 100,2022-01-31,17516.9,17623.25,17479.65,17547.4
291,Nifty 100,NIFTY 100,2022-01-28,17405.55,17587.6,17289.2,17314.7
292,Nifty 100,NIFTY 100,2022-01-27,17281.7,17376.85,17069.75,17302.35
293,Nifty 100,NIFTY 100,2022-01-25,17200.4,17519.6,17030.45,17489.15
294,Nifty 100,NIFTY 100,2022-01-24,17821.55,17841.4,17197.0,17353.45
295,Nifty 100,NIFTY 100,2022-01-21,17882.35,17953.6,17721.3,17856.15
296,Nifty 100,NIFTY 100,2022-01-20,18168.25,18187.6,17915.75,18021.1
297,Nifty 100,NIFTY 100,2022-01-19,18349.55,18349.55,18114.85,18179.7
298,Nifty 100,NIFTY 100,2022-01-18,18577.7,18595.15,18302.95,18331.7
299,Nifty 100,NIFTY 100,2022-01-17,18471.6,18553.4,18456.55,18543.2
300,Nifty 100,NIFTY 100,2022-01-14,18411.2,18515.1,18348.4,18485.7
301,Nifty 100,NIFTY 100,2022-01-13,18478.55,18495.65,18385.0,18482.45
302,Nifty 100,NIFTY 100,2022-01-12,18390.85,18443.8,18346.95,18430.25
303,Nifty 100,NIFTY 100,2022-01-11,18225.7,18295.0,18181.4,18275.15
304,Nifty 100,NIFTY 100,2022-01-10,18146.2,18243.25,18109.75,18229.1
305,Nifty 100,NIFTY 100,2022-01-07,18035.7,18140.85,17944.4,18053.95
306,Nifty 100,NIFTY 100,2022-01-06,17997.6,18025.25,17889.75,17985.6
307,Nifty 100,NIFTY 100,2022-01-05,18044.3,18164.7,17974.9,18147.5
308,Nifty 100,NIFTY 100,2022-01-04,17934.5,18051.5,17831.5,18030.95
309,Nifty 100,NIFTY 100,2022-01-03,17654.45,17894.15,17651.45,17874.0
310,Nifty 100,NIFTY 100,2021-12-31,17488.45,17659.55,17485.95,17618.8
311,Nifty 100,NIFTY 100,2021-12-30,17465.25,17516.05,17413.2,17449.3
312,Nifty 100,NIFTY 100,2021-12-29,17491.05,17552.7,17444.6,17478.8
313,Nifty 100,NIFTY 100,2021-12-28,17444.55,17517.85,17428.1,17501.75
314,Nifty 100,NIFTY 100,2021-12-27,17214.15,17374.8,17103.95,17351.8
315,Nifty 100,NIFTY 100,2021-12-24,17434.25,17441.55,17192.7,17273.65
316,Nifty 100,NIFTY 100,2021-12-23,17346.7,17398.35,17303.05,17360.65
317,Nifty 100,NIFTY 100,2021-12-22,17135.65,17248.45,17096.6,17232.8
318,Nifty 100,NIFTY 100,2021-12-21,17011.85,17192.95,16950.2,17037.75
319,Nifty 100,NIFTY 100,2021-12-20,17084.6,17097.0,16653.6,16856.2
320,Nifty 100,NIFTY 100,2021-12-17,17559.85,17578.75,17231.7,17249.0
321,Nifty 100,NIFTY 100,2021-12-16,17674.35,17680.8,17480.15,17539.3
322,Nifty 100,NIFTY 100,2021-12-15,17637.45,17662.95,17505.8,17526.35
323,Nifty 100,NIFTY 100,2021-12-14,17586.7,17677.4,17528.05,17637.7
324,Nifty 100,NIFTY 100,2021-12-13,17918.85,17941.35,17653.6,17664.85
325,Nifty 100,NIFTY 100,2021-12-10,17760.45,17821.15,17699.05,17802.6
326,Nifty 100,NIFTY 100,2021-12-09,17805.8,17824.2,17667.1,17797.8
327,Nifty 100,NIFTY 100,2021-12-08,17595.55,17766.1,17589.8,17751.9
328,Nifty 100,NIFTY 100,2021-12-07,17332.25,17535.4,17275.95,17464.95
329,Nifty 100,NIFTY 100,2021-12-06,17511.3,17517.9,17175.55,17197.5
330,Nifty 100,NIFTY 100,2021-12-03,17701.25,17764.15,17477.75,17493.7
331,Nifty 100,NIFTY 100,2021-12-02,17465.9,17694.3,17434.7,17675.0
332,Nifty 100,NIFTY 100,2021-12-01,17381.4,17482.65,17338.6,17444.45
333,Nifty 100,NIFTY 100,2021-11-30,17333.75,17611.4,17216.6,17270.25
334,Nifty 100,NIFTY 100,2021-11-29,17351.65,17448.75,17060.7,17339.15
335,Nifty 100,NIFTY 100,2021-11-26,17665.1,17683.5,17297.15,17340.5
336,Nifty 100,NIFTY 100,2021-11-25,17739.55,17884.95,17657.65,17861.65
337,Nifty 100,NIFTY 100,2021-11-24,17870.5,17917.1,17673.1,17733.0
338,Nifty 100,NIFTY 100,2021-11-23,17581.55,17865.7,17518.95,17823.5
339,Nifty 100,NIFTY 100,2021-11-22,18096.9,18103.5,17561.6,17708.55
340,Nifty 100,NIFTY 100,2021-11-18,18208.6,18260.6,17979.3,18059.5
341,Nifty 100,NIFTY 100,2021-11-17,18244.05,18338.35,18189.45,18211.35
342,Nifty 100,NIFTY 100,2021-11-16,18420.25,18425.8,18260.85,18301.45
343,Nifty 100,NIFTY 100,2021-11-15,18438.25,18498.7,18364.4,18401.65
344,Nifty 100,NIFTY 100,2021-11-12,18266.75,18407.45,18197.9,18389.5
345,Nifty 100,NIFTY 100,2021-11-11,18248.5,18252.6,18085.5,18156.8
346,Nifty 100,NIFTY 100,2021-11-10,18238.0,18335.2,18191.6,18291.75
347,Nifty 100,NIFTY 100,2021-11-09,18338.35,18364.6,18240.8,18309.05
348,Nifty 100,NIFTY 100,2021-11-08,18280.75,18339.65,18079.45,18320.65
349,Nifty 100,NIFTY 100,2021-11-04,18176.7,18188.2,18139.9,18156.15
350,Nifty 100,NIFTY 100,2021-11-03,18161.2,18200.0,17979.85,18066.95
351,Nifty 100,NIFTY 100,2021-11-02,18174.7,18211.0,18062.1,18101.0
352,Nifty 100,NIFTY 100,2021-11-01,17996.55,18156.45,17901.5,18134.6
353,Nifty 100,NIFTY 100,2021-10-29,18010.55,18114.5,17782.45,17880.8
354,Nifty 100,NIFTY 100,2021-10-28,18368.25,18369.65,17971.6,18028.1
355,Nifty 100,NIFTY 100,2021-10-27,18457.2,18515.8,18348.25,18390.05
356,Nifty 100,NIFTY 100,2021-10-26,18301.0,18463.85,18260.75,18425.15
357,Nifty 100,NIFTY 100,2021-10-25,18396.2,18406.15,18096.65,18272.4
358,Nifty 100,NIFTY 100,2021-10-22,18426.35,18502.85,18203.0,18285.15
359,Nifty 100,NIFTY 100,2021-10-21,18587.2,18588.45,18240.2,18374.1
360,Nifty 100,NIFTY 100,2021-10-20,18665.05,18678.75,18399.75,18467.75
361,Nifty 100,NIFTY 100,2021-10-19,18869.65,18870.7,18604.1,18646.15
362,Nifty 100,NIFTY 100,2021-10-18,18789.3,18807.5,18717.65,18734.9
363,Nifty 100,NIFTY 100,2021-10-14,18543.05,18621.6,18525.8,18610.35
364,Nifty 100,NIFTY 100,2021-10-13,18365.9,18469.1,18323.35,18433.2
365,Nifty 100,NIFTY 100,2021-10-12,18181.55,18275.0,18125.2,18258.85
366,Nifty 100,NIFTY 100,2021-10-11,18128.7,18289.45,18100.7,18198.9
367,Nifty 100,NIFTY 100,2021-10-08,18154.0,18195.3,18092.55,18141.7
368,Nifty 100,NIFTY 100,2021-10-07,18072.5,18122.4,18031.5,18058.0
369,Nifty 100,NIFTY 100,2021-10-06,18130.35,18157.45,17873.55,17905.85
370,Nifty 100,NIFTY 100,2021-10-05,17934.55,18093.2,17912.35,18082.8
371,Nifty 100,NIFTY 100,2021-10-04,17867.8,17992.25,17837.35,17956.75
372,Nifty 100,NIFTY 100,2021-10-01,17768.0,17802.25,17686.6,17778.55
373,Nifty 100,NIFTY 100,2021-09-30,17939.35,17962.55,17814.95,17845.1
374,Nifty 100,NIFTY 100,2021-09-29,17881.7,17998.15,17834.8,17926.05
375,Nifty 100,NIFTY 100,2021-09-28,18135.9,18141.55,17811.2,17973.15
376,Nifty 100,NIFTY 100,2021-09-27,18167.9,18168.05,18028.0,18085.55
377,Nifty 100,NIFTY 100,2021-09-24,18159.65,18204.05,18054.6,18090.2
378,Nifty 100,NIFTY 100,2021-09-23,17939.85,18104.95,17917.3,18085.8
379,Nifty 100,NIFTY 100,2021-09-22,17838.85,17875.95,17787.0,17817.7
380,Nifty 100,NIFTY 100,2021-09-21,17696.0,17834.4,17577.1,17817.95
381,Nifty 100,NIFTY 100,2021-09-20,17719.65,17888.7,17619.65,17654.1
382,Nifty 100,NIFTY 100,2021-09-17,17997.3,18072.5,17814.8,17864.55
383,Nifty 100,NIFTY 100,2021-09-16,17838.25,17941.2,17808.85,17925.05
384,Nifty 100,NIFTY 100,2021-09-15,17694.6,17823.0,17690.95,17809.5
385,Nifty 100,NIFTY 100,2021-09-14,17716.45,17733.25,17666.15,17678.45
