,index,Date,Open,High,Low,Close,Adj Close,Volume,prevClose,prevOpen,prevHigh,prevLow,qty_traded,trading_price,total_qty,inflow,mktval
70,1302,2015-04-20,8662.400390625,8662.400390625,8456.5498046875,8487.0,8487.0,2296900.0,8647.9501953125,8747.099609375,8748.0498046875,8638.25,0.0,-0.0,-5.0,-0.0,-42435.0
71,1303,2015-04-21,8462.849609375,8508.2001953125,8394.2001953125,8418.7001953125,8418.7001953125,4885800.0,8487.0,8662.400390625,8662.400390625,8456.5498046875,0.0,-0.0,-5.0,-0.0,-42093.5009765625
72,1304,2015-04-22,8443.5,8481.75,8324.900390625,8463.599609375,8463.599609375,2549300.0,8418.7001953125,8462.849609375,8508.2001953125,8394.2001953125,0.0,-0.0,-5.0,-0.0,-42317.998046875
73,1305,2015-04-23,8512.099609375,8541.25,8407.849609375,8441.099609375,8441.099609375,2314700.0,8463.599609375,8443.5,8481.75,8324.900390625,-1.0,8441.099609375,-6.0,8441.099609375,-50646.59765625
74,1306,2015-04-24,8450.150390625,8452.349609375,8312.2001953125,8342.900390625,8342.900390625,2474300.0,8441.099609375,8512.099609375,8541.25,8407.849609375,0.0,-0.0,-6.0,-0.0,-50057.40234375
75,1307,2015-04-27,8366.4501953125,8367.849609375,8229.9501953125,8241.2998046875,8241.2998046875,2550400.0,8342.900390625,8450.150390625,8452.349609375,8312.2001953125,0.0,-0.0,-6.0,-0.0,-49447.798828125
76,1308,2015-04-28,8239.5,8342.099609375,8211.9501953125,8323.4501953125,8323.4501953125,2691200.0,8241.2998046875,8366.4501953125,8367.849609375,8229.9501953125,0.0,-0.0,-6.0,-0.0,-49940.701171875
77,1309,2015-04-29,8316.9501953125,8347.4501953125,8259.599609375,8287.400390625,8287.400390625,2480400.0,8323.4501953125,8239.5,8342.099609375,8211.9501953125,0.0,-0.0,-6.0,-0.0,-49724.40234375
78,1310,2015-04-30,8274.5498046875,8275.25,8199.4501953125,8239.5498046875,8239.5498046875,4029500.0,8287.400390625,8316.9501953125,8347.4501953125,8259.599609375,0.0,-0.0,-6.0,-0.0,-49437.298828125
79,1311,2015-05-04,8288.650390625,8402.9501953125,8282.7998046875,8389.900390625,8389.900390625,2135200.0,8239.5498046875,8274.5498046875,8275.25,8199.4501953125,0.0,-0.0,-6.0,-0.0,-50339.40234375
80,1312,2015-05-05,8396.5,8419.2998046875,8349.2998046875,8393.5498046875,8393.5498046875,2491300.0,8389.900390625,8288.650390625,8402.9501953125,8282.7998046875,0.0,-0.0,-6.0,-0.0,-50361.298828125
81,1313,2015-05-06,8382.7001953125,8394.25,8142.39990234375,8156.75,8156.75,3126800.0,8393.5498046875,8396.5,8419.2998046875,8349.2998046875,1.0,-8156.75,-5.0,-8156.75,-40783.75
82,1314,2015-05-07,8137.2998046875,8170.85009765625,8028.2998046875,8089.35009765625,8089.35009765625,2377900.0,8156.75,8382.7001953125,8394.25,8142.39990234375,0.0,-0.0,-5.0,-0.0,-40446.75048828125
83,1315,2015-05-08,8160.7998046875,8261.7001953125,8160.7998046875,8230.0498046875,8230.0498046875,2514700.0,8089.35009765625,8137.2998046875,8170.85009765625,8028.2998046875,0.0,-0.0,-5.0,-0.0,-41150.2490234375
84,1316,2015-05-11,8283.2001953125,8379.0,8267.099609375,8372.0498046875,8372.0498046875,2686200.0,8230.0498046875,8160.7998046875,8261.7001953125,8160.7998046875,0.0,-0.0,-5.0,-0.0,-41860.2490234375
85,1317,2015-05-12,8373.9501953125,8373.9501953125,8168.2998046875,8179.2001953125,8179.2001953125,2643500.0,8372.0498046875,8283.2001953125,8379.0,8267.099609375,0.0,-0.0,-5.0,-0.0,-40896.0009765625
86,1318,2015-05-13,8235.0,8312.349609375,8154.14990234375,8298.5,8298.5,2740000.0,8179.2001953125,8373.9501953125,8373.9501953125,8168.2998046875,0.0,-0.0,-5.0,-0.0,-41492.5
87,1319,2015-05-14,8294.900390625,8316.2001953125,8208.099609375,8305.2001953125,8305.2001953125,2186300.0,8298.5,8235.0,8312.349609375,8154.14990234375,0.0,-0.0,-5.0,-0.0,-41526.0009765625
88,1320,2015-05-15,8323.099609375,8360.0498046875,8296.2001953125,8342.25,8342.25,1982600.0,8305.2001953125,8294.900390625,8316.2001953125,8208.099609375,-1.0,8342.25,-6.0,8342.25,-50053.5
89,1321,2015-05-18,8366.4501953125,8461.099609375,8354.4501953125,8452.5498046875,8452.5498046875,2129500.0,8342.25,8323.099609375,8360.0498046875,8296.2001953125,0.0,-0.0,-6.0,-0.0,-50715.298828125
90,1322,2015-05-19,8436.75,8504.650390625,8415.150390625,8445.25,8445.25,2051100.0,8452.5498046875,8366.4501953125,8461.099609375,8354.4501953125,0.0,-0.0,-6.0,-0.0,-50671.5
91,1323,2015-05-20,8475.4501953125,8518.0,8475.4501953125,8495.900390625,8495.900390625,1934500.0,8445.25,8436.75,8504.650390625,8415.150390625,-1.0,8495.900390625,-7.0,8495.900390625,-59471.302734375
92,1324,2015-05-21,8507.0,8513.9501953125,8453.0498046875,8489.5,8489.5,2029800.0,8495.900390625,8475.4501953125,8518.0,8475.4501953125,0.0,-0.0,-7.0,-0.0,-59426.5
93,1325,2015-05-22,8503.0498046875,8552.650390625,8486.400390625,8523.150390625,8523.150390625,2485000.0,8489.5,8507.0,8513.9501953125,8453.0498046875,0.0,-0.0,-7.0,-0.0,-59662.052734375
94,1326,2015-05-25,8503.5,8508.25,8441.349609375,8447.599609375,8447.599609375,1749600.0,8523.150390625,8503.0498046875,8552.650390625,8486.400390625,0.0,-0.0,-7.0,-0.0,-59133.197265625
95,1327,2015-05-26,8456.099609375,8458.2001953125,8399.349609375,8419.599609375,8419.599609375,1780000.0,8447.599609375,8503.5,8508.25,8441.349609375,0.0,-0.0,-7.0,-0.0,-58937.197265625
96,1328,2015-05-27,8378.7998046875,8414.25,8357.7001953125,8406.5,8406.5,2356600.0,8419.599609375,8456.099609375,8458.2001953125,8399.349609375,0.0,-0.0,-7.0,-0.0,-58845.5
97,1329,2015-05-28,8417.150390625,8432.099609375,8330.9501953125,8383.4501953125,8383.4501953125,3494200.0,8406.5,8378.7998046875,8414.25,8357.7001953125,0.0,-0.0,-7.0,-0.0,-58684.1513671875
98,1330,2015-05-29,8394.2001953125,8506.2001953125,8374.9501953125,8499.849609375,8499.849609375,5727400.0,8383.4501953125,8417.150390625,8432.099609375,8330.9501953125,0.0,-0.0,-7.0,-0.0,-59498.947265625
99,1331,2015-06-01,8480.0,8525.2998046875,8472.849609375,8495.5498046875,8495.5498046875,1810600.0,8499.849609375,8394.2001953125,8506.2001953125,8374.9501953125,0.0,-0.0,-7.0,-0.0,-59468.8486328125
100,1332,2015-06-02,8506.400390625,8506.400390625,8292.25,8300.849609375,8300.849609375,2212800.0,8495.5498046875,8480.0,8525.2998046875,8472.849609375,0.0,-0.0,-7.0,-0.0,-58105.947265625
101,1333,2015-06-03,8298.2998046875,8298.2998046875,8141.7998046875,8197.900390625,8197.900390625,2854000.0,8300.849609375,8506.400390625,8506.400390625,8292.25,0.0,-0.0,-7.0,-0.0,-57385.302734375
102,1334,2015-06-04,8217.599609375,8217.599609375,8122.85009765625,8196.5498046875,8196.5498046875,2314400.0,8197.900390625,8298.2998046875,8298.2998046875,8141.7998046875,0.0,-0.0,-7.0,-0.0,-57375.8486328125
103,1335,2015-06-05,8182.7998046875,8254.75,8169.10009765625,8186.25,8186.25,2245800.0,8196.5498046875,8217.599609375,8217.599609375,8122.85009765625,1.0,-8186.25,-6.0,-8186.25,-49117.5
