Date,Open,High,Low,Close,Adj Close,Volume
2010-07-12,5340.10009765625,5368.60009765625,5327.89990234375,5349.7001953125,5349.7001953125,2622600
2010-07-13,5335.25,5371.60009765625,5327.64990234375,5368.35009765625,5368.35009765625,3134700
2010-07-14,5405.10009765625,5417.35009765625,5342.0498046875,5355.14990234375,5355.14990234375,3213900
2010-07-15,5360.89990234375,5367.5,5330.39990234375,5349.2001953125,5349.2001953125,2362500
2010-07-16,5353.35009765625,5372.89990234375,5347.2998046875,5366.89990234375,5366.89990234375,2370600
2010-07-19,5343.75,5385.4501953125,5341.35009765625,5364.60009765625,5364.60009765625,2097500
2010-07-20,5386.5,5393.39990234375,5332.2001953125,5345.60009765625,5345.60009765625,2186600
2010-07-21,5360.25,5385.14990234375,5359.85009765625,5376.2001953125,5376.2001953125,2068200
2010-07-22,5367.89990234375,5418.4501953125,5350.60009765625,5414.64990234375,5414.64990234375,2597100
2010-07-23,5440.5,5445.2001953125,5404.5,5416.10009765625,5416.10009765625,2762100
2010-07-26,5422.75,5433.0498046875,5377.0,5386.75,5386.75,2289800
2010-07-27,5399.9501953125,5416.89990234375,5375.89990234375,5398.4501953125,5398.4501953125,2504600
2010-07-28,5407.64990234375,5415.0498046875,5362.85009765625,5373.5498046875,5373.5498046875,2180100
2010-07-29,5359.2998046875,5390.10009765625,5359.2998046875,5384.75,5384.75,2901600
2010-07-30,5371.85009765625,5387.14990234375,5338.39990234375,5347.2001953125,5347.2001953125,2190400
2010-08-02,5379.4501953125,5416.4501953125,5379.4501953125,5410.75,5410.75,1659000
2010-08-03,5431.5,5435.60009765625,5407.35009765625,5421.10009765625,5421.10009765625,2127500
2010-08-04,5428.5498046875,5455.10009765625,5407.35009765625,5443.89990234375,5443.89990234375,1998000
2010-08-05,5443.89990234375,5465.85009765625,5421.10009765625,5425.0,5425.0,2015900
2010-08-06,5422.35009765625,5449.5498046875,5407.9501953125,5416.2001953125,5416.2001953125,2339400
2010-08-09,5421.0498046875,5470.7001953125,5420.89990234375,5465.4501953125,5465.4501953125,2068000
2010-08-10,5464.0,5467.89990234375,5427.75,5441.7001953125,5441.7001953125,2715700
2010-08-11,5442.25,5454.5498046875,5394.2001953125,5401.0,5401.0,2816600
2010-08-12,5399.4501953125,5412.85009765625,5355.2998046875,5402.7998046875,5402.7998046875,2598000
2010-08-13,5408.0498046875,5462.7998046875,5408.0498046875,5442.0,5442.0,2740600
2010-08-16,5443.10009765625,5458.2001953125,5389.39990234375,5411.85009765625,5411.85009765625,3040400
2010-08-17,5416.60009765625,5441.85009765625,5406.2001953125,5411.64990234375,5411.64990234375,2506100
2010-08-18,5432.75,5480.0498046875,5423.39990234375,5473.5498046875,5473.5498046875,2532700
2010-08-19,5492.2998046875,5536.60009765625,5487.14990234375,5532.7001953125,5532.7001953125,2538500
2010-08-20,5518.5498046875,5540.7001953125,5508.85009765625,5524.25,5524.25,2137700
2010-08-23,5527.7001953125,5544.5498046875,5516.2001953125,5537.9501953125,5537.9501953125,1897900
2010-08-24,5541.7001953125,5542.60009765625,5481.10009765625,5499.75,5499.75,2114500
2010-08-25,5491.85009765625,5499.85009765625,5444.7001953125,5453.9501953125,5453.9501953125,2263200
2010-08-26,5466.0,5480.64990234375,5448.14990234375,5468.14990234375,5468.14990234375,2815900
2010-08-27,5474.4501953125,5476.5498046875,5385.89990234375,5401.39990234375,5401.39990234375,2185500
2010-08-30,5443.5498046875,5459.89990234375,5381.5498046875,5407.25,5407.25,1756300
2010-08-31,5390.35009765625,5405.39990234375,5340.5498046875,5394.0498046875,5394.0498046875,2315100
2010-09-01,5406.89990234375,5472.35009765625,5406.89990234375,5466.0,5466.0,2059200
2010-09-02,5494.4501953125,5505.7001953125,5474.5498046875,5482.14990234375,5482.14990234375,2222400
2010-09-03,5493.35009765625,5502.5,5472.5498046875,5479.60009765625,5479.60009765625,2073500
2010-09-06,5503.85009765625,5584.39990234375,5503.85009765625,5573.0,5573.0,2142800
2010-09-07,5579.89990234375,5612.5498046875,5578.39990234375,5594.85009765625,5594.85009765625,2352800
2010-09-08,5572.75,5613.4501953125,5563.89990234375,5597.9501953125,5597.9501953125,2004300
2010-09-09,5606.89990234375,5635.85009765625,5598.5,5629.7001953125,5629.7001953125,2102400
2010-09-13,5657.39990234375,5754.7998046875,5657.39990234375,5745.75,5745.75,2285100
2010-09-14,5763.7001953125,5817.0498046875,5753.39990234375,5773.14990234375,5773.14990234375,2816000
2010-09-15,5775.5,5841.35009765625,5775.5,5831.7001953125,5831.7001953125,2769800
2010-09-16,5822.2998046875,5867.4501953125,5781.14990234375,5794.0,5794.0,2707100
2010-09-17,5815.75,5864.64990234375,5815.75,5855.0,5855.0,2919900
2010-09-20,5861.85009765625,5949.2998046875,5861.85009765625,5943.0,5943.0,2744500
2010-09-21,5963.5,5992.0498046875,5917.7998046875,5962.60009765625,5962.60009765625,3072500
2010-09-22,5972.4501953125,5989.5498046875,5900.25,5944.89990234375,5944.89990234375,2653700
2010-09-23,5953.85009765625,5957.75,5890.25,5917.39990234375,5917.39990234375,2279600
2010-09-24,5913.75,5981.75,5910.4501953125,5973.89990234375,5973.89990234375,2637900
2010-09-27,6008.2001953125,6025.75,5979.25,5990.9501953125,5990.9501953125,2444000
2010-09-28,5990.25,6004.89990234375,5951.2998046875,5987.35009765625,5987.35009765625,2455600
2010-09-29,6007.25,6026.0498046875,5941.14990234375,5952.7998046875,5952.7998046875,2530400
2010-09-30,5950.7001953125,5988.5,5919.2998046875,5975.25,5975.25,3139300
2010-10-01,5987.75,6096.60009765625,5987.75,6089.60009765625,6089.60009765625,3127000
2010-10-04,6115.9501953125,6168.14990234375,6101.89990234375,6114.4501953125,6114.4501953125,3091200
2010-10-05,6113.9501953125,6144.25,6098.60009765625,6106.25,6106.25,2390600
2010-10-06,6129.14990234375,6179.14990234375,6121.89990234375,6151.5,6151.5,2593200
2010-10-07,6157.64990234375,6172.85009765625,6077.4501953125,6091.85009765625,6091.85009765625,3263800
2010-10-08,6110.4501953125,6120.5498046875,6036.64990234375,6073.25,6073.25,2690500
2010-10-11,6137.64990234375,6137.64990234375,6088.10009765625,6111.25,6111.25,2022100
2010-10-12,6115.5,6115.5,6029.75,6063.25,6063.25,2047900
2010-10-13,6084.5,6196.64990234375,6066.0498046875,6191.85009765625,6191.85009765625,2335600
2010-10-14,6207.9501953125,6240.2001953125,6124.89990234375,6143.60009765625,6143.60009765625,2140200
2010-10-15,6160.75,6164.89990234375,6019.64990234375,6030.7001953125,6030.7001953125,1861900
2010-10-18,6072.2998046875,6072.2998046875,5951.89990234375,6041.89990234375,6041.89990234375,2158800
2010-10-19,6073.85009765625,6094.10009765625,5983.14990234375,6000.5,6000.5,2138800
2010-10-20,5980.35009765625,6010.60009765625,5947.35009765625,5961.85009765625,5961.85009765625,1832900
2010-10-21,5984.0498046875,6089.0,5972.10009765625,6079.35009765625,6079.35009765625,2154300
2010-10-22,6089.25,6100.14990234375,6023.60009765625,6051.25,6051.25,1930500
2010-10-25,6080.4501953125,6128.7001953125,6076.5498046875,6083.14990234375,6083.14990234375,1915300
2010-10-26,6091.85009765625,6096.7998046875,6054.5498046875,6061.89990234375,6061.89990234375,1763300
2010-10-27,6056.5,6059.89990234375,5976.7998046875,6001.14990234375,6001.14990234375,2107500
2010-10-28,6023.7998046875,6053.7998046875,5958.10009765625,5975.0,5975.0,3554400
2010-10-29,6002.7998046875,6011.64990234375,5922.85009765625,5999.35009765625,5999.35009765625,2244000
2010-11-01,6061.2001953125,6106.4501953125,6061.2001953125,6095.9501953125,6095.9501953125,1908800
2010-11-02,6104.2001953125,6120.64990234375,6077.64990234375,6104.85009765625,6104.85009765625,1926800
2010-11-03,6131.10009765625,6162.75,6129.5498046875,6142.75,6142.75,1772800
2010-11-04,6183.5,6255.2998046875,6180.2001953125,6251.39990234375,6251.39990234375,1956800
2010-11-08,6299.35009765625,6299.35009765625,6239.4501953125,6245.7998046875,6245.7998046875,2342900
2010-11-09,6252.25,6283.5,6221.35009765625,6275.39990234375,6275.39990234375,2290300
2010-11-10,6276.7998046875,6281.2998046875,6245.7998046875,6251.60009765625,6251.60009765625,2020100
2010-11-11,6260.4501953125,6274.75,6154.0498046875,6168.0,6168.0,2429300
2010-11-12,6158.10009765625,6179.9501953125,6029.35009765625,6043.0498046875,6043.0498046875,2354800
2010-11-15,6049.85009765625,6097.0,6009.0,6090.60009765625,6090.60009765625,1914300
2010-11-16,6108.7001953125,6108.7001953125,5944.25,5962.0,5962.0,2275200
2010-11-18,6034.39990234375,6034.39990234375,5874.0498046875,5974.14990234375,5974.14990234375,3038200
2010-11-19,5984.5,5984.5,5842.89990234375,5865.9501953125,5865.9501953125,2357900
2010-11-22,5891.35009765625,5989.39990234375,5875.0,5980.60009765625,5980.60009765625,1924200
2010-11-23,5948.7001953125,5948.89990234375,5797.25,5908.39990234375,5908.39990234375,2491100
2010-11-24,5918.39990234375,5951.89990234375,5804.85009765625,5832.75,5832.75,2096000
2010-11-25,5847.85009765625,5866.64990234375,5731.5498046875,5748.9501953125,5748.9501953125,5381800
2010-11-26,5772.85009765625,5781.10009765625,5600.2001953125,5687.39990234375,5687.39990234375,4920100
2010-11-29,5718.89990234375,5778.2998046875,5685.25,5768.5,5768.5,2722900
2010-11-30,5753.2001953125,5841.9501953125,5717.85009765625,5817.2998046875,5817.2998046875,3662400
2010-12-01,5824.2001953125,5930.2001953125,5822.35009765625,5921.89990234375,5921.89990234375,2705600
2010-12-02,5973.4501953125,5994.10009765625,5943.25,5967.60009765625,5967.60009765625,2857700
2010-12-03,5969.0,5977.4501953125,5909.4501953125,5937.75,5937.75,2486700
2010-12-06,5971.7001953125,6009.35009765625,5920.2001953125,5930.0,5930.0,2066000
2010-12-07,5932.2998046875,5936.14990234375,5869.60009765625,5904.89990234375,5904.89990234375,2234800
2010-12-08,5886.5498046875,5888.75,5805.25,5827.5498046875,5827.5498046875,1993500
2010-12-09,5844.60009765625,5847.89990234375,5659.89990234375,5682.2001953125,5682.2001953125,2656000
2010-12-10,5677.64990234375,5775.5,5636.39990234375,5768.60009765625,5768.60009765625,2709900
2010-12-13,5789.5498046875,5831.25,5721.35009765625,5826.14990234375,5826.14990234375,2211300
2010-12-14,5843.60009765625,5879.14990234375,5812.2998046875,5869.7998046875,5869.7998046875,1923800
2010-12-15,5859.0,5868.7998046875,5786.9501953125,5812.75,5812.75,1902600
2010-12-16,5827.85009765625,5869.25,5774.4501953125,5862.0498046875,5862.0498046875,2225400
2010-12-20,5843.85009765625,5894.25,5816.39990234375,5858.7998046875,5858.7998046875,1941300
2010-12-21,5869.85009765625,5919.2001953125,5869.85009765625,5913.10009765625,5913.10009765625,1901000
2010-12-22,5928.35009765625,5938.64990234375,5874.0,5899.4501953125,5899.4501953125,1965400
2010-12-23,5917.2998046875,5920.60009765625,5878.60009765625,5889.75,5889.75,1423700
2010-12-24,5856.75,5918.4501953125,5856.75,5913.7001953125,5913.7001953125,1730200
2010-12-27,5915.14990234375,5944.35009765625,5891.89990234375,5898.0,5898.0,1362600
2010-12-28,5904.0,5909.60009765625,5882.85009765625,5895.35009765625,5895.35009765625,1278300
2010-12-29,5902.9501953125,5961.2001953125,5902.9501953125,5956.64990234375,5956.64990234375,1387300
2010-12-30,5958.25,5999.9501953125,5958.25,5996.7001953125,5996.7001953125,2687400
2010-12-31,5999.39990234375,6044.64990234375,5999.39990234375,6034.75,6034.75,1817000
2011-01-03,6070.4501953125,6079.39990234375,6047.5498046875,6056.2001953125,6056.2001953125,1527200
2011-01-04,6068.75,6080.2001953125,6025.5498046875,6042.5498046875,6042.5498046875,2434600
2011-01-05,6038.39990234375,6038.39990234375,5960.2001953125,5976.39990234375,5976.39990234375,2042700
2011-01-06,5999.0,6009.25,5915.35009765625,5935.64990234375,5935.64990234375,2331800
2011-01-07,5921.2001953125,5935.5498046875,5780.85009765625,5798.5,5798.5,2625600
2011-01-10,5795.75,5798.85009765625,5637.2001953125,5656.89990234375,5656.89990234375,2393800
2011-01-11,5661.14990234375,5715.64990234375,5598.39990234375,5648.89990234375,5648.89990234375,2466700
2011-01-12,5687.0498046875,5762.5498046875,5611.85009765625,5753.35009765625,5753.35009765625,2819900
2011-01-13,5743.0,5758.39990234375,5642.85009765625,5657.7998046875,5657.7998046875,2679600
2011-01-14,5657.9501953125,5728.2998046875,5550.5498046875,5564.10009765625,5564.10009765625,2474300
2011-01-17,5559.35009765625,5597.7998046875,5532.60009765625,5557.7998046875,5557.7998046875,2256700
2011-01-18,5580.85009765625,5623.75,5574.2998046875,5618.85009765625,5618.85009765625,2280600
2011-01-19,5629.89990234375,5644.0,5570.5498046875,5596.89990234375,5596.89990234375,2415700
2011-01-20,5567.7998046875,5630.89990234375,5547.2001953125,5615.9501953125,5615.9501953125,2214500
2011-01-21,5599.75,5628.2001953125,5589.14990234375,5607.39990234375,5607.39990234375,2119600
2011-01-24,5624.4501953125,5664.64990234375,5612.10009765625,5652.39990234375,5652.39990234375,1881700
2011-01-25,5669.0498046875,5703.35009765625,5592.35009765625,5598.25,5598.25,1976100
2011-01-27,5629.75,5629.75,5501.60009765625,5509.0,5509.0,3103300
2011-01-28,5517.10009765625,5517.10009765625,5358.2001953125,5412.0498046875,5412.0498046875,2845400
2011-01-31,5362.60009765625,5430.75,5316.35009765625,5411.5498046875,5411.5498046875,2933600
2011-02-01,5437.60009765625,5439.89990234375,5309.4501953125,5324.14990234375,5324.14990234375,2495100
2011-02-02,5367.60009765625,5393.5498046875,5321.35009765625,5336.7998046875,5336.7998046875,2511500
2011-02-03,5335.5498046875,5430.5,5324.25,5425.39990234375,5425.39990234375,2342600
2011-02-04,5419.7001953125,5458.5498046875,5282.0,5305.64990234375,5305.64990234375,2789100
2011-02-07,5334.25,5343.39990234375,5285.7998046875,5302.7998046875,5302.7998046875,2168600
2011-02-08,5333.0,5333.0,5206.35009765625,5215.35009765625,5215.35009765625,2569700
2011-02-09,5199.2001953125,5232.60009765625,5118.10009765625,5144.0,5144.0,3596200
2011-02-10,5137.75,5165.7998046875,5088.5498046875,5123.75,5123.75,3400000
2011-02-11,5118.64990234375,5216.2998046875,5077.10009765625,5209.7001953125,5209.7001953125,3221000
2011-02-14,5234.85009765625,5368.60009765625,5234.85009765625,5361.14990234375,5361.14990234375,2587900
2011-02-15,5370.9501953125,5411.9501953125,5314.85009765625,5386.60009765625,5386.60009765625,2758100
2011-02-16,5375.4501953125,5410.75,5370.85009765625,5388.10009765625,5388.10009765625,2169400
2011-02-17,5404.7001953125,5457.4501953125,5373.35009765625,5452.0,5452.0,2354200
2011-02-18,5461.25,5505.10009765625,5349.0,5364.14990234375,5364.14990234375,2735400
2011-02-21,5362.2001953125,5426.14990234375,5317.14990234375,5419.35009765625,5419.35009765625,2086300
2011-02-22,5407.5,5416.75,5340.9501953125,5369.5498046875,5369.5498046875,2389800
2011-02-23,5355.60009765625,5389.0498046875,5329.5,5337.10009765625,5337.10009765625,2433200
2011-02-24,5313.35009765625,5323.0,5147.10009765625,5165.2998046875,5165.2998046875,3828600
2011-02-25,5213.7998046875,5232.64990234375,5136.4501953125,5204.39990234375,5204.39990234375,2904200
2011-02-28,5226.5498046875,5364.60009765625,5210.9501953125,5232.2998046875,5232.2998046875,4275600
2011-03-01,5272.85009765625,5424.4501953125,5272.85009765625,5416.5,5416.5,3166000
